firmware_vendor,firmware_product,firmware_version,sbom_document_id,ground_truth_id,component_id,component_name,component_version,original_cpe,ground_truth_cpe,validation_result,cpe_present,actual_product,verified_software_version,version_verification_method,product_boundary,representative_status
Unitronics,UCR-ST-B8,52.07.13.7,1364,1031,199828,kmod-usb-serial-cypress-m8,5.15.176-1,cpe:2.3:a:kmod-usb-serial-cypress-m8:kmod-usb-serial-cypress-m8:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb serial cypress m8,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1032,199829,kmod-usb-serial-ftdi,5.15.176-1,cpe:2.3:a:kmod-usb-serial-ftdi:kmod-usb-serial-ftdi:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb serial ftdi,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1033,199830,kmod-usb-serial-option,5.15.176-1,cpe:2.3:a:kmod-usb-serial-option:kmod-usb-serial-option:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb serial option,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1034,199831,kmod-usb-serial-pl2303,5.15.176-1,cpe:2.3:a:kmod-usb-serial-pl2303:kmod-usb-serial-pl2303:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb serial pl2303,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1035,199832,kmod-usb-serial-wwan,5.15.176-1,cpe:2.3:a:kmod-usb-serial-wwan:kmod-usb-serial-wwan:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb serial wwan,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1036,199833,kmod-usb-serial,5.15.176-1,cpe:2.3:a:kmod-usb-serial:kmod-usb-serial:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb serial,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1037,199834,kmod-usb-storage,5.15.176-1,cpe:2.3:a:kmod-usb-storage:kmod-usb-storage:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb storage,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1038,199835,kmod-usb-wdm,5.15.176-1,cpe:2.3:a:kmod-usb-wdm:kmod-usb-wdm:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb wdm,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1039,199836,kmod-usb2,5.15.176-1,cpe:2.3:a:kmod-usb2:kmod-usb2:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod usb2,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1040,199837,kmod-wireguard,5.15.176-1,cpe:2.3:a:kmod-wireguard:kmod-wireguard:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod wireguard,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1041,199838,kmod-xfrm-interface,5.15.176-1,cpe:2.3:a:kmod-xfrm-interface:kmod-xfrm-interface:5.15.176-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,kmod xfrm interface,5.15.176-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1042,199839,ledman-full,2.22.5,cpe:2.3:a:ledman-full:ledman-full:2.22.5:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,ledman full,2.22.5,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1043,199840,libapi20241125,2024-11-25-1.2,cpe:2.3:a:libapi20241125:libapi20241125:2024-11-25-1.2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libapi20241125,2024-11-25-1.2,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1044,199841,libatomic1,8.4.0-3,cpe:2.3:a:libatomic1:libatomic1:8.4.0-3:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libatomic1,8.4.0-3,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1045,199842,libblkid1,2.36.1-2,cpe:2.3:a:libblkid1:libblkid1:2.36.1-2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libblkid1,2.36.1-2,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1046,199843,libblobmsg-json20240329,2024-03-29-eb9bcb64-2,cpe:2.3:a:libblobmsg-json20240329:libblobmsg-json20240329:2024-03-29-eb9bcb64-2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libubox,2024-03-29-eb9bcb64,DATE_OR_GIT_SOURCE_VERSION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1047,199844,libboardjson,7.13,cpe:2.3:a:libboardjson:libboardjson:7.13:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libboardjson,7.13,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1048,199845,libc,1.2.4-3,cpe:2.3:a:libc:libc:1.2.4-3:*:*:*:*:*:*:*,cpe:2.3:a:musl-libc:musl:1.2.4:*:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,true,musl,1.2.4,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1049,199846,libcap-bin,2.69-1,cpe:2.3:a:libcap-bin:libcap-bin:2.69-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libcap,2.69,PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1050,199847,libcap-ng,0.8.1-1,cpe:2.3:a:libcap-ng:libcap-ng:0.8.1-1:*:*:*:*:*:*:*,cpe:2.3:a:libcap-ng_project:libcap-ng:0.8.1:*:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,true,libcap-ng,0.8.1,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1051,199848,libcap,2.69-1,cpe:2.3:a:libcap:libcap:2.69-1:*:*:*:*:*:*:*,cpe:2.3:a:libcap_project:libcap:2.69:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,libcap,2.69,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1052,199849,libcares,1.19.1-2,cpe:2.3:a:libcares:libcares:1.19.1-2:*:*:*:*:*:*:*,cpe:2.3:a:c-ares:c-ares:1.19.1:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,c-ares,1.19.1,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1053,199850,libcfg20250129,2025-01-29-1.2,cpe:2.3:a:libcfg20250129:libcfg20250129:2025-01-29-1.2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libcfg20250129,2025-01-29-1.2,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1054,199851,libcfgx,7.12,cpe:2.3:a:libcfgx:libcfgx:7.12:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libcfgx,7.12,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1055,199852,libcgi,1.3.0-1,cpe:2.3:a:libcgi:libcgi:1.3.0-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libcgi,1.3.0,PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1056,199853,libcomerr0,1.47.0-2,cpe:2.3:a:libcomerr0:libcomerr0:1.47.0-2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libcomerr0,1.47.0-2,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1057,199854,libcurl4,8.11.0-23.2,cpe:2.3:a:libcurl4:libcurl4:8.11.0-23.2:*:*:*:*:*:*:*,cpe:2.3:a:haxx:libcurl:8.11.0:*:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,true,libcurl,8.11.0,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1058,199855,libext2fs2,1.47.0-2,cpe:2.3:a:libext2fs2:libext2fs2:1.47.0-2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libext2fs2,1.47.0-2,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1059,199856,libgcc1,8.4.0-3,cpe:2.3:a:libgcc1:libgcc1:8.4.0-3:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libgcc1,8.4.0-3,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1060,199857,libgpiod,1.6.3-1,cpe:2.3:a:libgpiod:libgpiod:1.6.3-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libgpiod,1.6.3,PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1061,199858,libgps,2025-04-29-2,cpe:2.3:a:libgps:libgps:2025-04-29-2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Teltonika GPS Service,2025-04-29-2,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1062,199859,libgsm1.0,f61d039a,cpe:2.3:a:libgsm1.0:libgsm1.0:f61d039a:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Teltonika GSM Service,f61d039a,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1063,199860,libip4tc2,1.8.7-3,cpe:2.3:a:libip4tc2:libip4tc2:1.8.7-3:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libip4tc2,1.8.7-3,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1064,199861,libip6tc2,1.8.7-3,cpe:2.3:a:libip6tc2:libip6tc2:1.8.7-3:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libip6tc2,1.8.7-3,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1065,199862,libipset13,7.6-1,cpe:2.3:a:libipset13:libipset13:7.6-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,ipset,7.6,PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1066,199863,libiwinfo-data,2023-05-17-c9f5c3f7-1,cpe:2.3:a:libiwinfo-data:libiwinfo-data:2023-05-17-c9f5c3f7-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libiwinfo data,2023-05-17-c9f5c3f7-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1067,199864,libiwinfo-lua,2023-05-17-c9f5c3f7-1,cpe:2.3:a:libiwinfo-lua:libiwinfo-lua:2023-05-17-c9f5c3f7-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libiwinfo lua,2023-05-17-c9f5c3f7-1,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1068,199865,libiwinfo20230121,2023-05-17-c9f5c3f7-1,cpe:2.3:a:libiwinfo20230121:libiwinfo20230121:2023-05-17-c9f5c3f7-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,iwinfo,2023-05-17-c9f5c3f7,DATE_OR_GIT_SOURCE_VERSION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1069,199866,libjson-c5,0.15-2,cpe:2.3:a:libjson-c5:libjson-c5:0.15-2:*:*:*:*:*:*:*,cpe:2.3:a:json-c:json-c:0.15:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,json-c,0.15,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1070,199867,libjson-script20240329,2024-03-29-eb9bcb64-2,cpe:2.3:a:libjson-script20240329:libjson-script20240329:2024-03-29-eb9bcb64-2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libubox,2024-03-29-eb9bcb64,DATE_OR_GIT_SOURCE_VERSION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1071,199868,liblog,2024-09-30,cpe:2.3:a:liblog:liblog:2024-09-30:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,liblog,2024-09-30,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1072,199869,liblpac,1.3.11,cpe:2.3:a:liblpac:liblpac:1.3.11:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,LPAC Manager,1.3.11,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1073,199870,liblua5.1.5,5.1.5-9,cpe:2.3:a:liblua5.1.5:liblua5.1.5:5.1.5-9:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Lua,5.1.5,PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1074,199871,liblzo2,2.10-4,cpe:2.3:a:liblzo2:liblzo2:2.10-4:*:*:*:*:*:*:*,cpe:2.3:a:lzo_project:lzo:2.10:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,LZO,2.10,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1075,199872,libmctl,4.10,cpe:2.3:a:libmctl:libmctl:4.10:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,MCTL,4.10,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1076,199873,libmdcollect,2024-12-02-2,cpe:2.3:a:libmdcollect:libmdcollect:2024-12-02-2:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Mobile Data Collector,2024-12-02-2,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1077,199874,libmnfinfo,2.25.1,cpe:2.3:a:libmnfinfo:libmnfinfo:2.25.1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,Manufacturer Information,2.25.1,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1078,199875,libmnl0,1.0.4-2,cpe:2.3:a:libmnl0:libmnl0:1.0.4-2:*:*:*:*:*:*:*,cpe:2.3:a:netfilter:libmnl:1.0.4:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,libmnl,1.0.4,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1079,199876,libmodbus,7.13,cpe:2.3:a:libmodbus:libmodbus:7.13:*:*:*:*:*:*:*,cpe:2.3:a:libmodbus:libmodbus:3.1.6:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,libmodbus,3.1.6,DIRECT_RUNTIME_VERSION,UNRESOLVED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1080,199877,libmosquitto-ssl,2.0.20-1,cpe:2.3:a:libmosquitto-ssl:libmosquitto-ssl:2.0.20-1:*:*:*:*:*:*:*,cpe:2.3:a:eclipse:mosquitto:2.0.20:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,Eclipse Mosquitto,2.0.20,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1081,199878,libnetfilter-conntrack3,1.0.8-1,cpe:2.3:a:libnetfilter-conntrack3:libnetfilter-conntrack3:1.0.8-1:*:*:*:*:*:*:*,cpe:2.3:a:netfilter:libnetfilter_conntrack:1.0.8:*:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,true,libnetfilter_conntrack,1.0.8,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1082,199879,libnetifd,2024-06-18-1,cpe:2.3:a:libnetifd:libnetifd:2024-06-18-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libnetifd,2024-06-18-1,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1083,199880,libnfnetlink0,1.0.1-4,cpe:2.3:a:libnfnetlink0:libnfnetlink0:1.0.1-4:*:*:*:*:*:*:*,cpe:2.3:a:netfilter:libnfnetlink:1.0.1:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,libnfnetlink,1.0.1,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1084,199881,libnftnl11,1.2.5-5,cpe:2.3:a:libnftnl11:libnftnl11:1.2.5-5:*:*:*:*:*:*:*,cpe:2.3:a:netfilter:libnftnl:1.2.5:*:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,true,libnftnl,1.2.5,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1085,199882,libnghttp2-14,1.43.0-1,cpe:2.3:a:libnghttp2-14:libnghttp2-14:1.43.0-1:*:*:*:*:*:*:*,cpe:2.3:a:nghttp2:nghttp2:1.43.0:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,nghttp2,1.43.0,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1086,199883,libnl-core200,3.9.0-1,cpe:2.3:a:libnl-core200:libnl-core200:3.9.0-1:*:*:*:*:*:*:*,cpe:2.3:a:libnl_project:libnl:3.9.0:*:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,true,libnl,3.9.0,DIRECT_OR_DETERMINISTIC_VERSION_POLICY,PRODUCT_REPRESENTATIVE,CONFIRMED_CORE_REPRESENTATIVE
Unitronics,UCR-ST-B8,52.07.13.7,1364,1087,199884,libnl-genl200,3.9.0-1,cpe:2.3:a:libnl-genl200:libnl-genl200:3.9.0-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libnl,3.9.0,DIRECT_OR_DETERMINISTIC_VERSION_POLICY,DERIVED_OR_SUBCOMPONENT,CONFIRMED_NON_REPRESENTATIVE; libnl-core200 is representative
Unitronics,UCR-ST-B8,52.07.13.7,1364,1088,199885,libnl-tiny2023-04-02,2023-04-02-11b7c5f0-1,cpe:2.3:a:libnl-tiny2023-04-02:libnl-tiny2023-04-02:2023-04-02-11b7c5f0-1:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libnl tiny2023 04 02,2023-04-02-11b7c5f0,DATE_OR_GIT_SOURCE_VERSION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1089,199886,libopenssl-conf,3.0.14-3,cpe:2.3:a:libopenssl-conf:libopenssl-conf:3.0.14-3:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libopenssl conf,3.0.14-3,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1090,199887,libopenssl-legacy,3.0.14-3,cpe:2.3:a:libopenssl-legacy:libopenssl-legacy:3.0.14-3:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libopenssl legacy,3.0.14-3,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1091,199888,libopenssl3,3.0.14-3,cpe:2.3:a:libopenssl3:libopenssl3:3.0.14-3:*:*:*:*:*:*:*,cpe:2.3:a:openssl:openssl:3.0.14:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,OpenSSL,3.0.14,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1092,199889,libparam,2025-02-14,cpe:2.3:a:libparam:libparam:2025-02-14:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libparam,2025-02-14,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1093,199890,libpcap1,1.9.1-3,cpe:2.3:a:libpcap1:libpcap1:1.9.1-3:*:*:*:*:*:*:*,cpe:2.3:a:tcpdump:libpcap:1.9.1:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,libpcap,1.9.1,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1094,199891,libpcre2,10.37-5,cpe:2.3:a:libpcre2:libpcre2:10.37-5:*:*:*:*:*:*:*,cpe:2.3:a:pcre:pcre2:10.37:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,true,PCRE2,10.37,DETERMINISTIC_PACKAGE_NORMALIZATION,PRODUCT_IDENTITY_CONFIRMED,
Unitronics,UCR-ST-B8,52.07.13.7,1364,1095,199892,libpthread,1.2.4-3,cpe:2.3:a:libpthread:libpthread:1.2.4-3:*:*:*:*:*:*:*,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,false,libpthread,1.2.4-3,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,
